rewards_rank,rank,index,adjusted_balance,block_proposals,beta_epochs_missed,balance,start_balance,eth1_addr,pub
522,1027,123355,155624658,3,0,32160989141,32005364483,0x06d5efc3712d206980355cb6999cf33c350faf5c,0xb812468745524212436acc293fa0945c6db91b3c32b1f5ea59e82178e1b08444a6f900f2f5dce2afd854f78ec85c5971
523,1028,124697,155141739,2,2091,32155141739,32000000000,0xe13037ea3f3978f401b5cca0ca775341a0fc1d05,0x8c881ee3eaa8fbff3932b0039e3ab7362723aaedffb759c9c39cb09157029fe5fddf0f56e84797e48f90fe079ec8e1e9
524,1029,123911,153901238,2,0,32155675741,32001774503,0x6bb42be5bcfb866170e35dac9c5135940d951797,0xb6c16410699761a3fa90d7d23f475647733be7a937bbbd263fd57d9714c2b78c88a1a67f491a014e78896c904b89205d
525,1035,123052,151678049,1,0,32159506921,32007828872,0xd4d4161c83fc519c7b34d111b6c9772eea6608b3,0xad960bd17cc4e7f0082cb53ae21b94b6d147df25530a3941aa529450f3a6b55727029d320528352bd43cf646a5e357fe
526,1039,123103,151420621,1,0,32159101543,32007680922,0xae8f726801ee4a38de2a2626a53fe258f07996ed,0xb5b69cd195358ff8fac73735476c6a66163d0e0391cabff8d5b3cd59d4e86f212825d240d4c159694e66904653ca1d94
527,1040,123704,151206179,3,0,32148326596,31997120417,0x8605276e1d521d40a8ab93dc1ea620cbb8c75273,0xaa5312ee96687b2c61c993ec7b3e9ef5ace5568ce4a2962c295aef3a19e802706628817f0f673ef1a2370b1c97485e15
528,1043,124849,150864811,4,2860,32150864811,32000000000,0xf3e834ef21ee3897d775a23de53513f1c9d6a2dd,0x89cca54d0962e698d15ecae9be6d4930028cd3d9322bbabeac42ccf3cbd0f9b5ff3097b91b0089c7b8984c126ecbb809
529,1046,124832,150218091,0,2737,32150218091,32000000000,0x18569525e58d508eb186dc68328a8ef18e627fd0,0x8ab07f3d275a1c8cd97c7b95350fae649f14b21e55260776ad24f1404885f284ec02110d3bb1974e8d994ba10b161534
530,1047,123110,150054957,0,0,32157621415,32007566458,0xf41b9da1426f2323497324c56e61b8a7a9cbab8d,0x80fdc5fb16514294ef7fbb0b0378098da8c67230d105be76ace1385260d3d8516194eba44f6d76f60ebe1641b2efb318
531,1051,123108,149109834,1,0,32156664986,32007555152,0x8779c4c60c0b4201351c073eebd490cd2238e582,0xa3c8a71bafd1d061dfe1d8181ce196a961c61a99206c657c7d10ce09db5499e2bc696a639f87b8bbb890a899f03871eb
532,1052,123101,148985758,0,0,32156387366,32007401608,0x604514d620b9061d19ca6f35ff7cdf8c9fd58a4e,0xb5821ec6bdeddd363d65a332a0d62a6c8e7252e1c1e0858dba03e29831fb8c88d499d926b316c2e51f07a099037e1710
533,1054,123100,148606515,0,0,32156150794,32007544279,0x9217091ba1927e061102565b6a957b0317265059,0x8c5eacd43e1f6f1c61df20c4969e781a1aa4ce1eb7f1d4ad0ad341ef4424d140e325a74501fe2c21cb0f663e45476356
534,1056,123106,148160097,0,0,32155758462,32007598365,0x6512ff8ef532c91be4ff45275bba3b5e81d0e266,0xa3d37a8e7863d2d43b46b07118e906454697b6b216d63a44f49975690bb215086169831a67401a80e483a2847e0b9d4a
535,1058,123955,147987667,1,0,32149396850,32001409183,0x24d5ec8eddb8ad36cf0d20422018f879d9a56b67,0xb0ad1376262122dd1bbc7a178b77effa42347a54d74a6b59798a70c96d8607f644728b40538b812e627a25b32db1084a
536,1059,124742,147948740,4,2349,32147948740,32000000000,0x2e9fbcc162b225def22efa54c032a32f7a87f933,0xa50e8e8bf494d37401a77f4f380f1ae866b50b498263ea7376ad5ecd0944bcd14e44e4743decb78ecb32f9d66d70d31c
537,1062,123938,147273427,4,0,32151904718,32004631291,0xe2a2d744a2701da8afab16e5d2c47f612ec8c240,0x830627f7365d790bb47b19af722a90919fc688c9bd13921851c6198339e56f2f9d4be506afd515cfdd8c6feebce6c811
538,1064,123095,145946420,3,0,32153544108,32007597688,0x706aa9b3bd8773068e346ea2d04ea0c59a84c45a,0xa1634881f67c835ec471d7449011119348eeccc5c015ad9b0d2d71f471ebae3be220e362e2182be2a53c44ed3f998dc1
539,1067,124053,144464609,2,166,32144464609,32000000000,0xb921c44296390cf546d4c60e34832cbb55a85d07,0x80c73f27e19c96f43e4473c5692b0ca57be9f54ba33d6e0abe5a6cf0c5b477338300034cb6926de88a15d7997f40b938
540,1073,123099,143038952,0,0,32150630555,32007591603,0xdb0e833bbba3afc441428520478f1182e66cd781,0x8da87db518fed3cfb24034c252bbe3ee7891691974d10f997f50be335ff0d7c16b7218ffb267a80618610cd1e3eb4ac4
541,1074,124985,142565203,6,3751,32142565203,32000000000,0x7c01a6f6c2fabe80631db4b546191c864e19e35c,0x800a2f661dbda6cd7d0e4a29f4e0892eb51a96e8dc7935c7c205bdd7f4dafd2c34f99c84b9d215b84ac9b9dd2e029d36
542,1083,124603,140853230,2,1705,32140853230,32000000000,0xed23e0c712f60cedf42aa65855610fd926d9affa,0x90e15555796c1a629ae6cf6396e8792b8e1f03923e0891d61441a027d22d9ff7ce9fde6ee34223e270e6ed5def309e74
543,1086,124743,140562131,4,2349,32140562131,32000000000,0x2b07b3a2ef775bb5a5b3c0d42caed2cf8168e53b,0xa12bd43d3c783439d5739c51163b4497fec2c72c48c5121fbfd87244ecf75f3de9ee1deddafa154018f922b8c2c21f83
544,1087,124834,140516537,2,2737,32140516537,32000000000,0x717b156adb2fec6bfe5c10653c44eb7dca477bf0,0x8bcfca61df246478bf50d68ef76008dd33c968fb567c53cd5b08ae97b8b4a0eb4d3e6237cd1fced8220cc3f93e116008
545,1095,124331,138582273,6,938,32138582273,32000000000,0xab6ed86c67439ed59c7841a66ae1d3aacd658dca,0xaa28151172369f5d2fdd0dd66c3968e991528303a9139fcd0895d908d7214d327d7bae051d0aeda0712d67df175af7c1
546,1103,124565,136254758,7,1447,32136254758,32000000000,0x90aaff6a8debd44c7736c23e1b26f42dc75f8d6c,0x834d17c2a45830366506e1b4c9b1d32fd73973c83ec2491d126cd8cacc345e5c02dc701bb76fa07ef75fed8e3d3a65ed
547,1107,124902,135653213,0,3370,32135653213,32000000000,0x51e726e2952fd94037c2ad4deade6d6e27ba041f,0xa7359469144197ab4b0d2c584d2ec5cc87a0a115932bd98b2c217a27cb6e776a141705d6d4ce5a3dc9edb5673f627dff
548,1108,124710,135517188,2,2157,32135517188,32000000000,0x7ad714f0a49a1317f2efb0c536d942f80d9596a4,0xb68d92b43834a5b21f3ae9d330ccfa1a990d55811354cca04196ca52220b20f1e6870c1971a15263387fb6d1f20fbd1b
549,1113,124346,134795399,2,941,32134795399,32000000000,0x11110a504c929dc8985760bfead0c78ca0d6d5a4,0x9063e522e118bd770f1aed9b1d9d86b1087cadd571a0eb420950c9447a4f273b7ea7523ed6ec6b476208b25a17a88810
550,1114,123914,134756551,1,0,32136503088,32001746537,0x0c3c71f9a8eb1720aa2ac8f7fb1bc004c0d2bbe8,0x93d454a5c5246b599743e63487ba0759594a5029c2055fb029248a7c5ea3fed04112b9524c3f042c210cd0c600b64a8b
551,1124,124995,132709523,4,3753,32132709523,32000000000,0x1ad836014d9c2150b432ceeddd669d1d12a5d87c,0xad2d59366028dab9aaeba82bca392eb138f1cce2d33c66d86f23fdbad7cbfb224ea49cf0f081b448a3e0f5f94b388b9b
552,1125,124898,132652788,0,3307,32132652788,32000000000,0x9afee97984c8265585356c4cc52159d60d6a510f,0xb2001f76e1161e39fa8cb57d2fd5af328c409d93f8783538a432f69609e719fecdb048344037570115726a6df6fb23be
553,1137,123943,130098979,2,0,32128722552,31998623573,0x3f32ca52ac4316e6a5252b95388b59aed00b3402,0xa2693f8d10013587d4cbcc12b66b08c8034fadc90e062d65f673a5ec920951f07426192cafb8c31bdff3bc397af238b3
554,1144,125026,126802516,6,4075,32126802516,32000000000,0x0ea7901cf74840d4699d6d4f19361693cddec229,0xb1b4955d2f85a02940b0ecb76a3fc4e1e018125d4fb8780ed62bb76025097b722616f6107eb879c4f3e4f452899a34d4
555,1145,124911,126686737,4,3500,32126686737,32000000000,0xd5a6388cd3c0a8b984bc64446bb408f76162cf1f,0xa5411f3f9515256897d7c4c9e6327e239764ecbf37551827e514af94601c2c75f471334d9d97fbdc341719a3aeef8b5d
556,1153,124948,122506815,0,3510,32122506815,32000000000,0x61824c1ac601f6a7dd96989e95d0ad51774b818a,0x8bd8601c8cda2319a8569c688e9d48f8c185025f57a6b0933b12c045797a0abcba67d854e5eb5c69332c8e9c8b60d18e
557,1155,124997,121839925,2,3816,32121839925,32000000000,0xb57b87054daaad1750b2cb02951a8dfd14d4e537,0xa9e325bf4746c8d1a62221adbe19c9f5e04e571d7081ae00abf8126a3c2c8eaaeddaf0668594fbae8ffe529abeff1c87
558,1156,124851,120641158,1,2860,32120641158,32000000000,0x473f6f11d2755e93d486f4954cb61aa88a3b3c0d,0xa9d435556f39ce5cf0f233c1dcc4104f9922f7b0d467d4a2764210afd0360c4d15a60784849ab62b7e2b302b90dc323c
559,1157,125020,120598662,2,4073,32120598662,32000000000,0x772bf5d823ddff5a06cd9c45b810eb95867288c6,0xb3ba6d8a3f5371732b64aac86cafc8512108ddf696659be464c34780370e4cdf728a95e15c3f3b31a0e138d7f402e1d3
560,1158,124904,120475494,0,3499,32120475494,32000000000,0x37c8d33f2162f321a0c9921e64804277e3583fa6,0x87c0e8d5697b3444a0585f7439cee0212d91376d3dd4b9e786f2bb30045a049393aa61ffe2ca45a69706a3e9100d34ff
561,1162,124684,119380276,4,2088,32119380276,32000000000,0x894492e1ccb49cfd159e756e4066ff1efda33bfc,0xa648e415f7e6170032655d1c82d6d7fb63a362e036a400c2ba1068a27b8c07c58843b1f54e7cf2939ec94eddb0092ebf
562,1163,125108,119331861,10,4455,32119331861,32000000000,0x7268a5e71941e27287debc07274d29638aad3e05,0x8b958fe843a01326476d90b68c7cd0df2903c9859936121301b067a3506921516ab30dbdf3b7f4e51c52f684a35475b7
563,1166,124804,117497056,4,2730,32117497056,32000000000,0x0990dc90c40d498955459ae9acfcee3cb0d7803a,0x99533152ce9041966cb8047985b370cf709273ad78173e03b57419a3ed182da1a1c2ebea3a0cb2fe639c4d0287273ab1
564,1167,125035,116792907,0,4077,32116792907,32000000000,0x73c918383c9b2e2bff3780fca80b6129f174c484,0xb5e761df35fb8d80ee9ec29b60ea78f6aba010fd69a6eb7f5fdda8fd5079a3c048fafc54e51f5ad64a100d66e14b1831
565,1168,125111,116717760,4,4521,32116717760,32000000000,0xf5eab63287d3824612079536c6e9cce53e84fc39,0xb24fb84a7377827dd02cd49681168b732c778dab6e2bf03bfa92af5197965954d88aff1ac0cc0fa5bc836e9d2949a203
566,1169,125050,116050852,2,4262,32116050852,32000000000,0x4af1e8a7ed5b21afa5806e89a7347db2c14b2a7e,0x924baab102466d6bc095f31b2c788e6b1d6208b36d7f78ede871ea06887b817c848cdb9f674b2a5c324f4e690d24daf9
567,1172,123781,115065584,0,0,32118983451,32003917867,0x51457a6ef13fd7e043a83d297c95aaba04419e49,0x92c6dc4aa95a471f104aed3310eb6b01409c9cb13136efd3c5be222b8e44a0c4e564810670926fcb52c8f886def38466
568,1174,125045,113604662,0,4137,32113604662,32000000000,0x7ba359314cb2888e0b4f435f2822ded258b362f2,0xaca975efd6a89c50402a3eed033123861b874722d2c48df6b1e326cdbe980c708f0bc82a247d60cec4bc8ebc2f8faeb3
569,1176,125054,113316911,0,4263,32113316911,32000000000,0xcbf85cc60dd1b22e08300ce48308493b80a35aaf,0x884a483c008c019579cb79243658eaa4bbe652ad4efa3aea70b687c0d7798a1430b679f13afe49dc03b3fc6cfd79da0a
570,1180,124172,111561327,2,426,32111561327,32000000000,0xebddaec2a4f611962645ec42511828af99eb9b05,0x8aaf1f3d5dfc69e0c643b5639b77331e015c87a76458a67038857fea2c546d26c9d0325d48965210f59438101f00fae2
571,1182,123467,110955770,3,0,32115245000,32004289230,0x6778ea81ab6cec9e0c0c069561232768b1cd802b,0x81b2b64c28b4fa0bcd31a7fd171d68abc78c9db063c6a6f58a3347bf3f9d828682b11cb97f530accd6939d777f164aae
572,1184,125090,110182563,2,4333,32110182563,32000000000,0x7edef8594a201f8a17b7d85fefccf8973a99244b,0xb1404560ccfdd97c158ee78f84e5acdca0c036c50b577fd1b09d86aed7232e87f8b7f13b5eaa14852f2af11c5e2af53c
573,1193,124051,104900682,1,166,32104900682,32000000000,0x9d47faf24a4681acb247ebd11af8c3660a0e100b,0xa52dad01943de5771d07bdc6c8d95d2863b6be48fc68aea7553c948108e73678fe2b0ee28b3312841da67015fdf67190
574,1197,125101,102554142,0,4394,32102554142,32000000000,0x1f0efa4d02856bd5726c2ea95cc29f5ea39c4a49,0x960bb8fdff7b07aae46f27dcbe43c012d30a791d79eccb4e45e41121f85186e6a55b32fdad78f2cc241b3877a3d54aae
575,1198,125117,101872636,0,4583,32101872636,32000000000,0x95ca716e372d70f49039b50e2d98ad90a484a0eb,0x97e3a976fec408d7182a42b1eaa778fb8deb58b01acf5eba43d0096152de9c77d630b1d9a6a7305ad1cf10e53a85a347
576,1207,124544,96926640,4,1290,32096926640,32000000000,0xd0633946396c83febd50f27298c19c99200ace7f,0xa6c48e07865c4ab40e7ee05ab061d0afb3f51f5e1bf0b30dcfd87eac6b4e1fe21ac89e238d0cf85fe307ea7b81627c07
577,1210,123831,95106261,4,0,32097401434,32002295173,0xfe36015cda4d3fb0d5f28125e9bc5462e3a749c9,0xb13c230b3af90f03b4a621d9e2e2201d7e227f13eb9a671148eebd39f7c5482e6ba63793442f4f216c4bebb44867c3f2
578,1211,124843,95097604,1,2858,32095097604,32000000000,0x4c7832f93c17d15e49d12f7e54271a4a68d8ff16,0xa7bc695f24752fdd9a313dc5e3f31d16196145effc7415f5148c3a81665e47279d618443d43675999005219567b18bfc
579,1213,124795,94968716,2,2605,32094968716,32000000000,0x34305831ed24335104aef37c16d51c997a257ac9,0xa3842f1c0d08594af8f4c3d1c1846654316004fb75c2fd5c6323ce5153be4a9f8336fdd5121f7879b8d18aa06d13973a
580,1218,123506,91403551,1,0,32096823672,32005420121,0xfd700fb59d188f5b6e1919e590069c8f745025a3,0xaca15b7ff76667592c1a12052adc9ddc631a19fddc09338096f297d60229ac6e4b809ef7e27fab7707255c444cbb671c
581,1219,123729,91328689,1,0,32095500591,32004171902,0xab82da12a7ea7568b8a23c742e988606d256d91d,0x98dfbdbb7a8ee4d6c3e9f19ea2e04b4069cd21b3b7bba18a2fe00b0d7c746e462298c49a2718b2d6e5afee72eb6dfe4e
582,1227,123084,86595049,1,0,32094270048,32007674999,0x45fd562136301806ceba92065dd9f9e5e333c542,0xb91635ea9c941df10bb39b4088eb12d682f90cd9dd966d9229b73b5fb6bdcc5abe635e6747c70e3c253cbf238c7dd906
583,1231,124695,78329135,0,2091,32078329135,32000000000,0xd907c2ffe350def88826ecca1ccf1e756aab117c,0x92a1bb8bfeb9e7e3a17160595acc04d3ee34c49bf272c98665fade2531a829625170ece678f66d2aa83911e5663d5fc0
584,1232,124862,76900319,2,2988,32076900319,32000000000,0x0aa65daa49b0395503742a912fedeef06f2cc7a4,0x8eaf1daaeb0f48632c0e88248fc1015942fe6495bdb544035a6965158ca1c4b7f8065e72c73aec76b211d6487d775769
585,1234,124908,76521502,0,3500,32076521502,32000000000,0x4553993453fc63415cbfa772de0e0ae703598320,0xb426d59a4ea26b63d1d64063222db2c3e3678e40c276d0ee458499b7e6851eb4e3e603001cfa3ea1a7f44fcdecaad410
586,1235,125032,73768004,6,4076,32073768004,32000000000,0x1c47ee81674fd46255f93705486d4af26981c0af,0xb54d82ae3a8e7ab5af1684b658033ffb605dd257afa2f4d0e63afd30d6633afae3677325ea6d85598cb6ecb534dab7ab
587,1237,123735,67713021,6,0,32063901791,31996188770,0x3166abaab4f557c518d8e2c98c4e11b7fdf2a8a3,0x8ac4943e7111235b8b8a9cec66739bb76251aaa5ac0f3eea033f4752a8dc00f3712d5bc0abddb9cbbbe0e748183acea2
588,1243,123299,60903753,1,0,32059385340,31998481587,0x6c33c7f394496038ecdd84bb66857d91f28f65a5,0xa2d2bab75442fe77ac4dcf0c83151594f83b51627414b9ae445b0e0610915978453b65dd0381f33138549320402f5fb3
589,1245,124708,58855638,0,2157,32058855638,32000000000,0xde3ca1a8a1750aa77e0e2bd5f66e4bbc1d13a069,0x80c61cd0ea19282d586c97719eb514cf67a16884b504ba23437de34dee61138d38d554e44ed109b752344b17022077e7
590,1256,124915,54947257,0,3501,32054947257,32000000000,0xf9952584a98fb8cceec07ce6990f96a1751bd21e,0x8d7cb105b0f4b3dc2c23d1773e2e2dcac22b12686c3826f2e9e48157eb456599be3e43eae3ad66d5ac34676d174bbb99
591,1259,124754,54496496,2,2352,32054496496,32000000000,0xc93b87addf1ae76bf2db982718e1c1a812b20450,0x80729725fc62e552611058b0490e0e14171ee5b16f8b3c3ddb690b2a4beb7826244b31955aaf0c641e671d8c4d075c72
592,1263,124912,47711853,0,3501,32047711853,32000000000,0x86d86bb4cda860d4a26279f51d4761f507a3cb3b,0x937c43d86590d130b5f0d6c0bf7884858514ed1fc06d5eb8e1404f22868c184cc949d975167a43007b4d7d8931e75277
593,1265,125047,41478074,0,4137,32041478074,32000000000,0xc1106f5faa02c6c6b87b11f6d6a41bf164841212,0x8b960cc232429237cefdd56cdbda5b982be4a5268872d78947a4e5fa11e4a2f8b1132cbf82d3c5c48faf57a37975f8c7
594,1266,123391,39068088,0,0,32038861590,31999793502,0x915d327bc8d9ae9905f7dee4a335141916a5969f,0xaab589d6b8582c0d98901c46a88151278ebdcbb3c73e2f291c7f9ea98fe5d3f89c66b80b3c751fe47cc6762e06bf8efd
595,1270,123973,35528473,1,35,32035528473,32000000000,0x2fde5306e60a115a5f1a5b55d5b0c37b5c86603c,0x8199f8054d0282c1fc016ebef2b34554ead1e331860a966627702316d5574c6239e7b706e27faa757f0308b5bb1b574e
596,1273,123812,28588743,1,0,32030860072,32002271329,0x95745048f92c99fb02e7580bc750616246ab3af9,0xa62043e6b929dbbb16a334649a642d88579a6a11052950e54d220105f72590b686b053ef5d801c8f1c4f02def7c82f38
597,1274,123603,27974812,0,0,32032899952,32004925140,0x296b0b8ee6015f82ea8afcf078d505a945cf4c00,0x94f58a395bcc703fc3bebeeb4b538bd0b9971e5183f98f917de3956c7a138248b42c29c60fbe5b5ee7d1b1f519ddd2a9
598,1275,124858,24873200,1,2987,32024873200,32000000000,0x83a2d302467cb4552875d9e3e7d3f630d882e72b,0xaaad488dabb0d1f57f35dc126c680fc86099c3c507a640387632e5e489852ae38bd70427ac5f5f0040c9a48d6a65c866
599,1279,123068,17078551,0,0,32023410874,32006332323,0x97717e020d7b1dc535fa7e954b7c730444d90625,0x8adce43fc7d27ecd694b5035160cc3bf79b7a76205b228e083dc634d0e4cc9de22a3f5f752054111e376cb1370dfa45b
600,1280,123860,16260184,0,0,32018274726,32002014542,0x70b6ee2317871c898f060552e040e9b135ec7743,0x8635a5c84f967ea04420e81f5b47c6139f14e449f5c97e9c7227ac428db82d9216be7e245bbd52309ddedec074d2fede
601,1282,124207,15844346,0,556,32015844346,32000000000,0xbe78e47fb1b3b25cf10ec22168ae659e31c7838f,0xa5108a7311fee7b551811b267ca2fd3b02e95b315a82bb0864511484dc554b6a5f58ddcf15c4751054d6a208d4341c4c
602,1286,124579,13571426,0,1582,32013571426,32000000000,0x9aeb02d0996f01e45cfb99ba5570422f0028f7f4,0x8e51f51e7a2d05347c271c62fb06087a1d7ad7e581d879dfca4ab4880cfb1c70ba0e68c29e5b6b8342d25f0d12c96a84
603,1288,123829,12238780,0,0,32017615376,32005376596,0x460c3b91b84e77544b35bfeaa544f962c730a6d9,0x86477725b44ed91723cbd65b266f1b6fd99191271d018f6c5a6f6abffc442f66995f6289accd708d1302a3a61a59f206
604,1290,125002,11200291,0,3817,32011200291,32000000000,0xdb3f1ecf6ad96b10dee6e0255d269d5d5c6fe1b4,0x97a9d0db91f940cb5a57515802fd79a98fd748a0e62b81ea884e3d24e64f7f637ea9dbadf952232b1b7061356dd4a41c
605,1292,124791,9694479,0,2604,32009694479,32000000000,0x6ef8744993d4c4042d7e07ac8948f486b26405a2,0xb38b3a414fb8127d1fe2f9bf43a41636d326cae7a8cc2bca26644da10090dc4ce28f9d8dc29832a0403e8f2d1c0fc92c
606,1294,123433,7551557,1,0,32013336575,32005785018,0x1181fd0c501d2ac88a32385c060f255249234422,0x96f462399b33f833e8533c2ab5e129ef7e47cfa85a8ea1c911b5296a63a63c0068d0debaf8ae6fdf7c55311907e6adba
607,1296,125025,5430231,0,4074,32005430231,32000000000,0x09e0ff17c840b8fe663b555199a570a3b0d86911,0xa1a72b48971e2c0d8f65a55ca760c75a939fff9798b0f3d497e0db3593ebdc2dbe137762ae5a271bed95e1ba18032a41
608,1297,123528,3125533,3,0,32008554124,32005428591,0x2dd3209803823592830199428781cf7c98c3a74c,0x95cbe326571b4b03e3580f0e9b76092bf10f800b6e0f0b58833f35a09f353974756a58b2e188b6b0b0be03f5d42376fc
609,1299,121421,0,0,0,32027453800,32027453800,0x10d3447ce9d69a28d32f5c6445ed484c047a3598,0xb193534a575bb0818596005a9ba2439d273771cce9086e61673e46ad0df3cf62e3c95136bf4fb7395d3504dd64bcfd9c
610,1302,103863,0,0,0,64348792602,64348792602,0xdaedeb8d897ef7a2c5f3b0411574c31cc0f6f010,0x9962d9f622fba9c71577eebb57dd2bcb6ffa6e479a1898380358dc9d823b888375c0be91eea81009e2d9826eb69c3c93
611,1304,105306,0,0,0,64314045191,64314045191,0x19a6b4a63e1a45535014cf36e23dd291ac0955fd,0x88451689ab13ccf3cd8ba1c3894d0004d7c34454004f2c495924bca591d097c61e00bb5e32bd0c147623c481fe3e0096
612,1306,105386,0,0,0,64373807043,64373807043,0xde88d54819c4ae692fbb8f5f914ac5723951ee65,0xb9676278428d923824b4bd8a1f6033b4e8365d47b31c0d8c56d3e706863b2291abe65fba2b0490c179517942f18daaab
613,1307,117791,0,0,0,64024504398,64024504398,0x4046318c1aea6a1c172b7b5052d1e112b11ea1dc,0xb8b5aaa0683f1fba10db43ff018fa1e95b22360abef11415a7185442d1e02b168a68cc1b35c7ddadf3db374d308080c1
614,1316,104085,0,0,0,64404007385,64404007385,0xf272511c002d0e04e6abe43311c03c637d92df6a,0xa7ed8919d38b135ad071b7b9bac49b303c8611d0aced13bcca0202d20bd0df03aebccc93674679eae52dd8a11a9bdcc2
615,1318,104056,0,0,0,64407463828,64407463828,0xb33082c124ce4f949356362393c0575d01239e32,0x8c53c8d8b3d53f4f61d3b156201954fe699d3f61f3703c067e034b07040f8b758fb78a417e7e852d58877a0286df4d61
616,1319,104225,0,0,0,64366931871,64366931871,0x5d2f836cad056c3bd19ba7f2f4bba75ded8c2bda,0x98331caadc7b4249a0f90b4fe68061d98c6ddf0cbd5cb428cb873040c86da176743e72dbc23a3eea4e8e9f88c6f627a9
617,1321,106067,0,0,0,64363486356,64363486356,0x24e4a0f781f1a00e902e1aac0c47f8d62056d32e,0x8d9e5eec322a7ded618fad7ca3e32f4960d69c2c9951fce8991cdf91313b5139a5021c306d9a22095d69746baf503a79
618,1323,113250,0,0,0,63961501215,31961501215,0x1fbeae04138db4b28cec91f7b7861d82544c819c,0x90f5bb369116049e79997bb61b5a8f4a94dc705b4f4006459ac5dda06e6686b47181b3153a033e66dbeeed74b8e0ec13
619,1324,123183,-2801382,0,0,31989679612,31992480994,0xdddc84ba59c337234d262afc95032c0c51545f54,0xaa9107add063f2c67ca4f923c62f7c6cb56dccec882105dcf5974c4952dc6c87875b434d088cc1fa6cea375c977a126f
620,1327,123772,-5786801,1,0,31995351975,32001138776,0x343788aa9046e0dc7485f4239b704e47304b89f1,0xb230e6d226a2287350b811357067090d8215d468368e5726c38623e2cb5d07ea642b65f7a8a52832bc2f3a3f7693b120
621,1328,124848,-9994952,2,2859,31990005048,32000000000,0xc4ed31d88e62e0a4bea1d08ee7f332eb7ddfd88b,0xb17fee88f77831e457e04a1d29ec01d87e788452c391f85a85ca2d78035bfa32204bd8c70b9c4099d1f0ce99f88097f9
622,1329,123094,-12670268,1,0,31994950033,32007620301,0xd1d134cd5a062934ac653e5dc2bae93115a410bf,0xa34db87654cd4c33361f57494493a2dad1358f2c4158b57de9a2b68537d1c6f8f4dd61e48b4c687cd92c9ed61d263b66
623,1332,125040,-28926407,0,4136,31971073593,32000000000,0x82fe3766ff5d885ee2b6f9fc9211a4d694315ff9,0xabf759f43c427c959009fef4ad5b2f594e3c8765f79585ae3f7978fb33072f74031e0ec9d8898abde1888513f8e61268
624,1335,124395,-34171366,6,1124,31965828634,32000000000,0x9cd77af98f34266e7d8ed95d196c1d7583f3edad,0xa3680db46a7ec9117375176f806fcae497d8765b4a73ed2ccca21e53795cbcc31545b7cf932891c8e29a1f85be17b6e9
625,1336,124913,-37788614,0,3501,31962211386,32000000000,0x43c5112cce8d7f70412f0ad867a01273699b5add,0xaedb67e186dcbe0d787f4ead6b039ada16f3b4c49d0052ca261f1a9874241d5c50af4f120ef6a9aa6d8de1862b82857f
626,1340,125065,-43442221,2,4266,31956557779,32000000000,0xd4ebab81c2e3cd7ff537ffc5e4d2921c6488ccfb,0xaa66862328a110668d67be1d54e4171017bebcb4ff24a7809cc0eb907195a5e1e460ced9f91f57db68125dcd4f5beb5a
627,1342,124410,-57958303,1,1256,31942041697,32000000000,0x4aab8a785b7db6fc8074d5cd2749aba340a671d5,0x8461b2c0aec68d1adc6fd3307e12f1cbce2e85e426b7238d9e73c092614953030f9b6fbf2dbd87cf45381297c76883e6
628,1343,123602,-59703299,2,0,31935673392,31995376691,0x4491effb348d6ba8e3dc4680bec797633037098d,0x929980dacb637a6dae7e27276cf49edd19d08e89c6758299a17f2378f0761681b5cfbe6f4562ab2be67163949bb85dc2
629,1345,123849,-66475714,0,0,31931582395,31998058109,0x8f49cb80a0f32cd69677885752aeee038c88662b,0xa2f369e3b3ea9854ef47adbd78e27c15ba14d069756d6ad49546db73884a7c16e57e23719971f8aa0f8b7477005a0f52
630,1346,124599,-72762133,0,1704,31927237867,32000000000,0xe01020d4b5f836f9045a22e3a0a8e8a2624ad48f,0x8434df6e39c15ed77abc56e87609ac94b49b7c3ca909ddff1852464e54adbc808254a8703ab3b7d53fd19d55d596c4a8
631,1347,124570,-73279962,0,1579,31926720038,32000000000,0x22b8424eb899147a699e4bb177013bf264c9ed85,0xa7c3591af3a64dd470e7ada5ecf0d2df4b8c6e6b6b4375822877d3ff04e35ecbbb68c7c089f66749e2c5d43f7e990ad0
632,1349,124674,-74248590,1,1965,31925751410,32000000000,0x92e123077cdc6fb97708d4ed4887f773a4be2578,0x97c1b6edff8e7f3bb3001247bd8283a8c9eca214681f7b56ee1bb15da2186d0d9a0c74f7545915cb6a2e404eefb84f49
633,1350,124977,-85985799,0,3686,31914014201,32000000000,0x05c6280b1608d3b95abfd7ec38bba75d28cf6355,0x978a2aa7898d89619da5e87831da9f20e72883d4ce38c63830df552a0fb694410e354bb5e871b3f96bb26b90b0f6392c
634,1352,123806,-99044219,0,0,31903394681,32002438900,0x23ca077b8b3820935d3b93a7d692f67e0fc317d8,0xb150eda4dfd1253cc487c6ff3800df433078fa8a2870d5b348c82a4596a81e30e503637ae2b75908f6edcf2a714168ab
635,1356,124394,-127476960,0,1072,31872523040,32000000000,0x157ebf59cc21e5c6ce79ff334c748278dff26c62,0xb342c30d76133281eee00ee9c839846ab8932e5b14545dc8306101065eb5baac280bc82e821ad76a8072ced825720552
636,1357,124108,-132299169,1,291,31867700831,32000000000,0x6e2d6515d75fa5234f3067ef81ac03b7ead65cb0,0xa712fdc9171d74d2cc4d5a5c1582d02a8488de21cf599d463ef1c827266309f82247de73f8d6a92245f289ad29b36959
