rewards_rank,rank,index,adjusted_balance,block_proposals,beta_epochs_missed,balance,start_balance,eth1_addr,pub
496,938,124155,18005129,0,422,32018005129,32000000000,0x2f5105ced98fd0dfaec6eed6125ab0d35f4e5c22,0x8b5ebed9d6587744f098a5b206c5d3113e75fea1bf8a840a34bad494b075a3b327db2e3b7712d93f77053605dc8c7082
497,939,123996,16477114,0,40,32016477114,32000000000,0x2068cc70f8841bbbac4b2b6f942bd89593bf80d4,0x80cea5ffd3d0f01e66f926e2b4c587f06173592c3be390fe794ed3ae1a1c0af5b7cc8412e0a941fd7be1699ac04d43c8
498,940,123860,16260184,0,0,32018274726,32002014542,0x70b6ee2317871c898f060552e040e9b135ec7743,0x8635a5c84f967ea04420e81f5b47c6139f14e449f5c97e9c7227ac428db82d9216be7e245bbd52309ddedec074d2fede
,941,123387,16220963,0,0,32022441672,32006220709,0x70b6ee2317871c898f060552e040e9b135ec7743,0xa0e23fb4973fb6f0cf56ef5b7899bb0c858d4373098403fa3952e56775f76d933b3d7bbc0f48ba41525e139ba64cd3d9
499,942,124207,15844346,0,556,32015844346,32000000000,0xbe78e47fb1b3b25cf10ec22168ae659e31c7838f,0xa5108a7311fee7b551811b267ca2fd3b02e95b315a82bb0864511484dc554b6a5f58ddcf15c4751054d6a208d4341c4c
500,943,123313,15546979,0,0,32021975050,32006428071,0x57be3107e08effeff4cbfb0de6728865cd49361c,0xa5da7088992dfd9ab298b7485b175a30a0131dc38e5e7317b36af607f076a6d0736c63a41656f1f782d4e8245892637e
,944,123312,15508061,0,0,32021978885,32006470824,0x57be3107e08effeff4cbfb0de6728865cd49361c,0xabade43ea3f9323844e781d962f417a59cbd2cc19670c7fc31218fcee25a69fa5c34fc5ad18c6a632b9ad5210813a514
501,945,121429,15195549,0,0,32019881559,32004686010,0x97717e020d7b1dc535fa7e954b7c730444d90625,0xb1185106fb966bc6ebf76be1c9e4a40efc720755c6ca4599319a0a4a0e55bf58b234c9d833de3a718a6865dc6375f9f1
,946,124197,14360180,1,553,32014360180,32000000000,0x6c4cbd214bdc9f0905bfb29eb1d9bfba58348972,0xaa393e37eadde14b7ba0bf991978f63d3116eec30d893e535ead3669335baa9d692116221b724533e49f44ac25117049
,947,123068,14163299,0,0,32020495622,32006332323,0x97717e020d7b1dc535fa7e954b7c730444d90625,0x8adce43fc7d27ecd694b5035160cc3bf79b7a76205b228e083dc634d0e4cc9de22a3f5f752054111e376cb1370dfa45b
,948,123925,13065010,0,0,32014661732,32001596722,0x6993aff5aadf101de3ca2076b8ca19d8784ec9ce,0xa630ccf445c00d2a69a6837f08db8f0e74ad35bee23626a96a4774813d2bc345d3caa1910f8307d2407d9c9c8f4cadbc
502,949,123436,12566768,0,0,32006933911,31994367143,0xf0faa47834a477e42296602d67a2299a4d32cd39,0x857368b091afaa85c542cebd84aac4c319ae8a44f8ddb2d87b147aedc8e12438f5f8a6f21155b15c63cfca626147f8fd
,950,123437,12499078,0,0,32006866221,31994367143,0xf0faa47834a477e42296602d67a2299a4d32cd39,0x82296bacb75cb64b66dfc18094d9522fc37cf3e6ca8991da98012c3266976737a040ddf39acf460a0631f5821cad6187
503,951,123829,12238780,0,0,32017615376,32005376596,0x460c3b91b84e77544b35bfeaa544f962c730a6d9,0x86477725b44ed91723cbd65b266f1b6fd99191271d018f6c5a6f6abffc442f66995f6289accd708d1302a3a61a59f206
504,952,123294,12001636,1,0,32005310241,31993308605,0x4b470f059f1a05bf3e1e0eb4f1da1e7ad6924ad4,0x898ecca319b259d0b2c1e6b9ae077fd86c7fd2812f98aca5cbc0fa331776f5131fc816972b081074211b68d8e2448349
505,953,123706,11944058,0,0,32016204761,32004260703,0x9a979f2762938ee7c4bc4b88273f0c894693af80,0x98dbd77b378e250bf85651b13dde6b58568312ba3d6672560c2aaa77776be9bd68345dc5c71c34cca175ebf6538b56b2
506,954,123726,11069591,0,0,32007209155,31996139564,0xa77f58eecaf3310e4ee44a6219f3e36c1304fcc2,0xb3b7faf99070b87bcabf42d9e4a6ba36220d50a5db18c513d6d205c272ad0efa2e84ee4073350ec4e287feabb32adb1d
,955,123727,11066901,0,0,32007206465,31996139564,0xa77f58eecaf3310e4ee44a6219f3e36c1304fcc2,0xb0cd9ce432203b8ed51f35894de3ceb999e078dbdc3c94815dbf93e99fd827eba59b299a3d80d7f07c526d04de1d3985
,956,123971,9458755,0,34,32009458755,32000000000,0x460c3b91b84e77544b35bfeaa544f962c730a6d9,0x9676d3173ec467ea209766e69f1106f6ad5372a39948bd9e65c5e1812d37ef31b6155f3cd46422a617bcc279d392597c
507,957,123433,7551557,1,0,32013336575,32005785018,0x1181fd0c501d2ac88a32385c060f255249234422,0x96f462399b33f833e8533c2ab5e129ef7e47cfa85a8ea1c911b5296a63a63c0068d0debaf8ae6fdf7c55311907e6adba
508,958,124096,7103234,0,228,32007103234,32000000000,0xc45dfd2ba4d2ce8ab24a9334513bc56858a27017,0xa4ee36cdc66b53ffd85cc52bb49998e1b7e611f1208471ad3931d5fddd724444e20e8a09c9c1f5604789e7183545ce93
509,959,123973,6008152,0,35,32006008152,32000000000,0x2fde5306e60a115a5f1a5b55d5b0c37b5c86603c,0x8199f8054d0282c1fc016ebef2b34554ead1e331860a966627702316d5574c6239e7b706e27faa757f0308b5bb1b574e
,960,123918,5519195,0,0,32007124687,32001605492,0x1181fd0c501d2ac88a32385c060f255249234422,0x9029e51350237c0fee562987f7c1c98415e4807dbdb3b11124aed1dd5e90fdd814e42c0d649f0d88b564b834575bf935
,961,124121,3944919,0,295,32003944919,32000000000,0x9a979f2762938ee7c4bc4b88273f0c894693af80,0xa33a7a43bf3b7617ff2f5b1f4e044dfda06b8e41cbb96127727928d709d793017b880cf78633804aecdcb17531456f10
510,962,123474,2704050,0,0,32008376613,32005672563,0x5e3200a7bd0444a85ea1d35e4471bcdc96d0ad38,0xb4aee221103058fdc26e2b3c1ca3050957faa104c8fa1243351329d18e8031210ae654b69904bc5f94195e5554816430
,963,123990,1608814,0,39,32001608814,32000000000,0x5e3200a7bd0444a85ea1d35e4471bcdc96d0ad38,0xb7380dd915ae92510c42c207ffb008ee89ce7de06bd00c66d344d208dde49cbcd0bd656ba0011bc3cecfc895d0d751b3
511,964,121421,0,0,0,32027453800,32027453800,0x10d3447ce9d69a28d32f5c6445ed484c047a3598,0xb193534a575bb0818596005a9ba2439d273771cce9086e61673e46ad0df3cf62e3c95136bf4fb7395d3504dd64bcfd9c
,965,121423,0,0,0,32013680972,32013680972,0xb6d59f7c2e6f884f2ece7951e24107da5dddb4f9,0x8113042fd772d60ce4a41b3be91d86ae654e6661bfd409e9846488c64bca90228aaa9ce69b5fbf293bec4d3829dbf039
,966,123066,0,0,0,31999580086,31999580086,0x9d47faf24a4681acb247ebd11af8c3660a0e100b,0xa7b693bbf5ea66a4035ad0c2201dfa3a37817c8c585024bcce7393b96031143b44aef9b28c50e2c5389f817d4831962b
512,967,103863,0,0,0,64348792602,64348792602,0xdaedeb8d897ef7a2c5f3b0411574c31cc0f6f010,0x9962d9f622fba9c71577eebb57dd2bcb6ffa6e479a1898380358dc9d823b888375c0be91eea81009e2d9826eb69c3c93
,968,103866,0,0,0,64334975577,64334975577,0xdaedeb8d897ef7a2c5f3b0411574c31cc0f6f010,0xaeb1d9042f8fc51c80bc1aadc575a7766c09d9e06bcd3722367be534245da0a0f592269a1ec2e56152f6e52d9b86fd29
513,969,105306,0,0,0,64314045191,64314045191,0x19a6b4a63e1a45535014cf36e23dd291ac0955fd,0x88451689ab13ccf3cd8ba1c3894d0004d7c34454004f2c495924bca591d097c61e00bb5e32bd0c147623c481fe3e0096
,970,105307,0,0,0,64316050319,64316050319,0x19a6b4a63e1a45535014cf36e23dd291ac0955fd,0xae41b2f7377751ea0df106d68c8257a97e7c06bc963161e3cdd9721cf8085c630284b5eeab9ad864dd253640070bbbc3
514,971,105386,0,0,0,64373807043,64373807043,0xde88d54819c4ae692fbb8f5f914ac5723951ee65,0xb9676278428d923824b4bd8a1f6033b4e8365d47b31c0d8c56d3e706863b2291abe65fba2b0490c179517942f18daaab
515,972,117791,0,0,0,64024504398,64024504398,0x4046318c1aea6a1c172b7b5052d1e112b11ea1dc,0xb8b5aaa0683f1fba10db43ff018fa1e95b22360abef11415a7185442d1e02b168a68cc1b35c7ddadf3db374d308080c1
,973,117810,0,0,0,64021637219,64021637219,0x4046318c1aea6a1c172b7b5052d1e112b11ea1dc,0x99671eaf0598da6caab79c3a36839f806efc2e9825a16553a74df18754ec04f9fb46510a23f85e6d99b6293fca1735f9
,974,117811,0,0,0,64021358787,64021358787,0x4046318c1aea6a1c172b7b5052d1e112b11ea1dc,0xa07cf239a6e379363caca57d4a49b9ea4888354bdc56210efa3d7a251d7a9a066c9074c601a0351eea1ddb490c3dc58d
,975,117812,0,0,0,64024689660,64024689660,0x4046318c1aea6a1c172b7b5052d1e112b11ea1dc,0x91116e7a82c7f8095ab073455467de077673494b77cf791d2d5ad55248925aec61e9b80e7b681b40fc79e22142be50c2
,976,117813,0,0,0,64021985337,64021985337,0x4046318c1aea6a1c172b7b5052d1e112b11ea1dc,0xb58628337c7417a09085b0859a905329cb50d2215f6019772dbce86e51f8e20f71c6abd31e92ad4be56fb78c97b4390d
,977,117814,0,0,0,64021772416,64021772416,0x4046318c1aea6a1c172b7b5052d1e112b11ea1dc,0xa027c1cf8b44bb3dbe89cc26b8b49eb8f555db6f4180201fe4dbb3de3da69e6d6eb70d092603fc81a7747a76eab08414
,978,117815,0,0,0,64021787851,64021787851,0x4046318c1aea6a1c172b7b5052d1e112b11ea1dc,0x8dc15f6f233741ce9de1b9aebc4723d885fe86b118dc727681972666ee0e63abf34765fe857afd72dd0ad8f15ad9b717
,979,117816,0,0,0,64021695255,64021695255,0x4046318c1aea6a1c172b7b5052d1e112b11ea1dc,0x938fc15b929f73ae897ee25bc88cd3c32f58e98c6515209c2b4c32c4a10d8b0abdaf1b96fc3977d827f97d9f3e0ca206
,980,117817,0,0,0,64021691493,64021691493,0x4046318c1aea6a1c172b7b5052d1e112b11ea1dc,0x85b51617c8367cbacd5276dc578b4b811e65d3912a2e3a6a71ed468b7dbd97faf200be3558e1efb8cc9dc0e552aac7e1
516,981,104085,0,0,0,64404007385,64404007385,0xf272511c002d0e04e6abe43311c03c637d92df6a,0xa7ed8919d38b135ad071b7b9bac49b303c8611d0aced13bcca0202d20bd0df03aebccc93674679eae52dd8a11a9bdcc2
,982,104090,0,0,0,64390713987,64390713987,0xf272511c002d0e04e6abe43311c03c637d92df6a,0xab324548557aff7d28a6ed5e30a3d9ebf6d4a45f5dbe559bf6a80a764b158643a7d31b458f14aa7d6e5e13b9eb9f3980
517,983,104056,0,0,0,64407463828,64407463828,0xb33082c124ce4f949356362393c0575d01239e32,0x8c53c8d8b3d53f4f61d3b156201954fe699d3f61f3703c067e034b07040f8b758fb78a417e7e852d58877a0286df4d61
518,984,104225,0,0,0,64366931871,64366931871,0x5d2f836cad056c3bd19ba7f2f4bba75ded8c2bda,0x98331caadc7b4249a0f90b4fe68061d98c6ddf0cbd5cb428cb873040c86da176743e72dbc23a3eea4e8e9f88c6f627a9
,985,105571,0,0,0,64366356596,64366356596,0x5d2f836cad056c3bd19ba7f2f4bba75ded8c2bda,0xb0151f1affe91120844e09e6b85555c30982d868a0944980ce77a57f9f2f78b5b0889d25f7f75330a724440985d31514
519,986,106067,0,0,0,64363486356,64363486356,0x24e4a0f781f1a00e902e1aac0c47f8d62056d32e,0x8d9e5eec322a7ded618fad7ca3e32f4960d69c2c9951fce8991cdf91313b5139a5021c306d9a22095d69746baf503a79
,987,106100,0,0,0,64339527747,64339527747,0x24e4a0f781f1a00e902e1aac0c47f8d62056d32e,0x9272eb57f16f241aac75e7ab1a22396260da1f82f6d2623a131b0e0768efdb71cd1a72269462bd32cac5dfe3cdefe28f
520,988,113250,0,0,0,63961501215,31961501215,0x1fbeae04138db4b28cec91f7b7861d82544c819c,0x90f5bb369116049e79997bb61b5a8f4a94dc705b4f4006459ac5dda06e6686b47181b3153a033e66dbeeed74b8e0ec13
521,989,123568,-556,0,0,32005103414,32005103970,0x1f2b92fe1928e820aa100dba1a63dd37decd08f1,0x9821e07b2d1b195f20bd02336cdb6fc3812eea3bddd86e5b923bf3fdb36aeb38544bdb67ae49ee45a074e4c2327c412f
,990,123462,-156743,0,0,32005473462,32005630205,0x1f2b92fe1928e820aa100dba1a63dd37decd08f1,0x8cc02688c959dd79c36afa4b54c4e14b8cb37eef882d02e825fb5436ac82604beff9c049a9d27d636d9c28775b73f226
522,991,123183,-2801382,0,0,31989679612,31992480994,0xdddc84ba59c337234d262afc95032c0c51545f54,0xaa9107add063f2c67ca4f923c62f7c6cb56dccec882105dcf5974c4952dc6c87875b434d088cc1fa6cea375c977a126f
,992,123644,-2801382,0,0,31992846053,31995647435,0xdddc84ba59c337234d262afc95032c0c51545f54,0x9172529bc67323e4e2bf9900bd11f3981c8856a5d09244dc00fe7d65e990f33e2de5f416c3213b359e3dd84d46418149
523,993,124052,-3812033,1,166,31996187967,32000000000,0xb921c44296390cf546d4c60e34832cbb55a85d07,0xa83372278e1e1a3f7ec24380c0fa36d15ef936917abbfd626481cc79ea788acd0bf11b8f406cf3640cb136fb1fe36a0e
,994,123517,-4500079,0,0,31990359610,31994859689,0xc7ffc28142ec9cb93d1492ed2b8057d0f2b12fee,0x82dd256880ce330f1c792ae6b2a7b8b442c4067d8603c64c5983f7cf7f0aa071664fe3ad491c6a9efb5879be42685e67
524,995,124054,-5633377,1,166,31994366623,32000000000,0xd8282c6e954804f814e913df77968a30e45c1595,0x866dbb3cfa9d77baa6a122e1d9c36cffc3892321731fbbe5ff632de65b5e0071f5d5cc8df673aad03e6a754238062306
525,996,123704,-6646242,0,0,31990474175,31997120417,0x8605276e1d521d40a8ab93dc1ea620cbb8c75273,0xaa5312ee96687b2c61c993ec7b3e9ef5ace5568ce4a2962c295aef3a19e802706628817f0f673ef1a2370b1c97485e15
,997,124053,-6981349,0,166,31993018651,32000000000,0xb921c44296390cf546d4c60e34832cbb55a85d07,0x80c73f27e19c96f43e4473c5692b0ca57be9f54ba33d6e0abe5a6cf0c5b477338300034cb6926de88a15d7997f40b938
,998,123702,-7030952,0,0,31989905368,31996936320,0x8605276e1d521d40a8ab93dc1ea620cbb8c75273,0x8d44cb74064f3d5a4c35a595df85f3513d8eb4ddf884e7e1e79c44b3505b65511bc7b15504c13390c11652a1befb2325
526,999,123380,-7434730,0,0,31998709418,32006144148,0x80f5c42f1f07dc228f377fcc0db34b7df76c45b8,0x8a3663a3bfc1c62ae1ce9d413aa53db024665a95c57e48d798d6edc52e570f67f521f2e224e40723c73c2cd13bceb992
,1000,123378,-7471087,0,0,31998720006,32006191093,0x80f5c42f1f07dc228f377fcc0db34b7df76c45b8,0xac2a902071fe44563e6f565e4e5aa17eb2e882a7cbf8b19502573a370cadb4070aa78e7f47d3e63444a7cb6b16f8c6c1
527,1001,124184,-7844713,0,550,31992155287,32000000000,0x8e89d6845faea90042811beb3b6b91a86f897a00,0xa728fbaae4d8d20e1ef641898916f16883093f0840a179e76667d7b7d2966e9983e00e2444f1c77aba985d70fa4403fb
528,1002,123854,-9086161,0,0,31993014932,32002101093,0x4ad17c83a075d1e8703192d5ab295b499206730c,0x9944a3864dd74b303b1c560b84c441728d7c754353be86d1d1e7d492b3e6dc8db5a160b7d9038bd9c148951699319d60
,1003,123866,-9225007,0,0,31996065474,32005290481,0x4ad17c83a075d1e8703192d5ab295b499206730c,0xa21a8c767f980e3b6999cecb40c231c87b3bb15b2c9e94b12598e5c9dc51c13f5949b7c320c7d569595ef7e0795e4418
529,1004,124035,-10574649,0,50,31989425351,32000000000,0x22b8424eb899147a699e4bb177013bf264c9ed85,0x83960dda41445e22d54148d65e696a62a2dc8c71d5564cb25b3e20db20cc7e823ee081097bad155708b5806be6849709
530,1005,124125,-13209861,0,296,31986790139,32000000000,0x2903fd56cfe678c41ce82715ad6b1bda06f35aa8,0xa050f7b876198dd5f803b5b7b333b9412cc8828adc76d2070a9312f5dee8351044c3c31df4440e11574d3c5e241618e5
531,1006,123943,-20881230,0,0,31977742343,31998623573,0x3f32ca52ac4316e6a5252b95388b59aed00b3402,0xa2693f8d10013587d4cbcc12b66b08c8034fadc90e062d65f673a5ec920951f07426192cafb8c31bdff3bc397af238b3
,1007,123944,-21065763,0,0,31977582392,31998648155,0x3f32ca52ac4316e6a5252b95388b59aed00b3402,0xa4d2cff6299976fab8bd906177883708aff114de6bdb26f326f6bdc073b4d6c6cb165479d47ef5dc5e52f566326ce5f6
532,1008,124232,-29314000,0,624,31970686000,32000000000,0x411e951022fcdadde9ac550f5b05e66b5c0231c4,0x8ec86f38a8760d1a01656305a84b83285fba869239d2ce99c3abed8b0d18567e644a8441bd9e21e9bebd9de59c919f99
533,1009,124226,-29338555,0,623,31970661445,32000000000,0x1a7d8c9911a3e715d0b008d75e888b807025ac60,0x8beec6b134ebbe3e7d49a078a5581826f1dd4c17263102bb68eeefb39ba9903690e3a9aa78cba87caa2354ed8272373e
534,1010,124227,-29338555,0,623,31970661445,32000000000,0x781d68fdebe6d1b2b6f9471ccff1241011354c6c,0xa90ec6fa385238f7fb7c1153c6d36273b4a7cbb64a6862a5baf61f68a732f96778bf861460303e0b67871f631ad908db
535,1011,124200,-31066957,0,554,31968933043,32000000000,0xfaea4912ff3a4962cf1d9720691c49a91f3ec0c3,0x9128ca0b7051d8f3b21c99b7870274686cfceae623d885c377657066eba5fa7940c394b10a8158106312e7adb5784279
536,1012,123057,-34274817,0,0,31973609004,32007883821,0xe30215c8a2303e7cd9b8d261af28ad4ea8d750b8,0x8fab65e0c9d2d129f364bd514054dfd59bcfa8ccea9dea5c6484f12bd385f76ead334579fa1fef6fe18836091bc253a8
,1013,123073,-34283000,0,0,31973521625,32007804625,0xe30215c8a2303e7cd9b8d261af28ad4ea8d750b8,0x822b67d7ce5721c41a81649e28fcfdbff17e71d41f7d64b3aee3556ed848c75f3f69c58a7161455146828becb5048017
537,1014,124120,-37452994,0,294,31962547006,32000000000,0xffe116bbad78c6c8e5ac963ad6f29ad6d3cd947a,0xb0396e8eb728a21fdd3ca1230ee97e6ec0be81dd048e81005ef5ab2b6ec542bd11a4d31c5330c1c0ea53c20bd5878a5f
538,1015,124114,-37477558,0,293,31962522442,32000000000,0x253b6149fdaba4f59be036d538ab2a5e604af40d,0xb676d07c995dfde20a7bfa7a0ccc574c7d0e7c8d21945562a1817a21d96f3c10d8fa43ddb33f2b9ac1dc6df7c858b429
539,1016,123405,-44545942,0,0,31960806312,32005352254,0x4a46780d4aef99e97359489dae461d5f1070d090,0x8001fc842fffdfae70b1633ce288c86ca2ab6e3689df2e8db5d7df9129cb427b147556b82a42de6665825337bb7721a2
,1017,123404,-44595035,0,0,31960754613,32005349648,0x4a46780d4aef99e97359489dae461d5f1070d090,0xa4a5852e538c74c9feabaa0efeab6f353b7a6aaad55aa7ca5e3ce7f9ba7b546ef313564204dfda123b8ac32a76fa7c2f
540,1018,105413,-44679058,0,0,63621984909,31666663967,0xef0f4dee906ca4377f8296f4eeb6ee27fb5c684a,0x8a990e3d1c87723c8441ca97ca7b504ca30d7ffc1950f79ea238a4ea01fd4d593ac75522e1e156d00d82b9590a195d06
,1019,123300,-44701330,0,0,31948690783,31993392113,0x10d3447ce9d69a28d32f5c6445ed484c047a3598,0x8ec5fe77df17ad34f7b640340c83d41b9c9fff7e6da01d0cb72a67c9e2bc9adc38367db1796114193eeb3b594b744bc2
541,1020,121544,-44701330,0,0,31969905182,32014606512,0x32359d4e5b9fdec323802635738b29bd9dbbdc43,0xa5edddf6b2953b04be2a90cb116cfe706822f10e035a3c41d70bde1fbc2db4398cd909b282c1de56cea60ded082146a0
,1021,121562,-44701330,0,0,31963486941,32008188271,0x32359d4e5b9fdec323802635738b29bd9dbbdc43,0x8d64aff2d36e89c05834aeff47f8f2956c1eacc8a64d9a6c8f8085b230e25f26c5f66f856e89c0fdaa2a14eb990773f7
,1022,123319,-44701330,0,0,31948789363,31993490693,0x32359d4e5b9fdec323802635738b29bd9dbbdc43,0xaf530a724823f7f3f1e634b39d5f1c47ab4a05421ce3de28420d20e1f49a41a3fc573edbb9442a4464df759bd7620aa0
542,1023,121554,-44701330,0,0,31922254146,31966955476,0x7b74959215ea0ca88a051e0ce1cd1266280073d5,0x99ed324ab7d1a9a7bfdb426c018f99eff8162961fd7e7a5d6ff7169030484c01e56449bd4d8cfc19b490e91347602e5c
543,1024,121555,-44701330,0,0,31970645355,32015346685,0x70c25ed4b8d15d9e5a1209c10caf27a68a6e9ac7,0x8bce00e90057e425571ce9ece011cc2a40634fba8dd7a4a809978812953f9a1b0aae63aff9987cf51ebc59b070d4082b
,1025,123713,-44701330,0,0,31951364425,31996065755,0x70c25ed4b8d15d9e5a1209c10caf27a68a6e9ac7,0x9311906d342ea6a3e6cc858503715cb737ee9e40ce847747ec544fa521e1b712eef236ff44d874fad2e325dc69570ccd
544,1026,121565,-44701330,0,0,31956853980,32001555310,0x9f504fd3cd843e3d03011eb373f20a66c2e7066f,0xa7c444b056bdc96b4b9ec47ed5d18e66c7179ba7998e731cede068da22c64c47fb372d8eddd775410d1c5e9e7a410af1
,1027,123536,-44701330,0,0,31950281470,31994982800,0x9f504fd3cd843e3d03011eb373f20a66c2e7066f,0xaac5f5b913c37362badf5139f4b07a6d72dfde800613d30157fa29e432fc52be3b22f0850fa2ebf866cb45a2f4ddd116
,1028,123538,-44701330,0,0,31950281470,31994982800,0x9f504fd3cd843e3d03011eb373f20a66c2e7066f,0x95dd85885c1396a4575bff5e03daddb973c4a4676a31c92dd79d82390b4029273d95efc203d1a27ea0777a4696059fbc
545,1029,123070,-44701330,0,0,31947089124,31991790454,0xb175f6c17783cfca4ce9553780f8bdda98139301,0x8b7fb1acec3c994ab01043bf290430803906a7300f2278c5f7812809ad0d554f0232f9659f952b4dad44babbbcf81326
546,1030,123078,-44701330,0,0,31947138456,31991839786,0x9db20edd530a66a9f1a23f789942d4478f0a3b94,0xab6c47ed872e290c6ac545f0484ffb40deba6d23ad5927f8a60c0cb70ce1c30a7163ee6d8c752db5d8d9cccc3fd95e0e
,1031,123090,-44701330,0,0,31947212454,31991913784,0x9db20edd530a66a9f1a23f789942d4478f0a3b94,0x81e97a1340f5ddfe45faa0c31102cf3263a7f1844d1f28fbf98f904dffe22dc5b427631152d3f9abf0efa65684f05b81
547,1032,123082,-44701330,0,0,31947163122,31991864452,0x8a047cb2ac6af1758895ae3ad0506ce1b83e357c,0xa030df24f80d7693ac5551bf66766c08219819de7897326b127a49d06dc0105f308d561352d76b29e549deedd5c78467
,1033,123083,-44701330,0,0,31947163122,31991864452,0x8a047cb2ac6af1758895ae3ad0506ce1b83e357c,0x8cea62e2428c4d73d52edf26152b588f16bfa8912abbd215675e3151558c63e48fcb3efb1e5b896b9c673dea2eea82b8
548,1034,123089,-44701330,0,0,31947212454,31991913784,0x986e24b827d4fb9dea617130730753d80ffcfc72,0x89076965c5677f198393de09bd10caa3936f04a4bb46ee9cfa36d487202bde72067633e136bf6e0b38522b0ba40e064c
549,1035,123111,-44701330,0,0,31947335778,31992037108,0x6c443954179115b9ec2e4fcfe559bd8a8f380a5e,0xa735fa9fd56b86dabc2484ae63b09e8616e231946be464290b4d7c6398dda3f410359ec8d5ad57f6d5896459c2eb261d
,1036,123112,-44701330,0,0,31947360441,31992061771,0x6c443954179115b9ec2e4fcfe559bd8a8f380a5e,0xb99d29d1a6d05bd465de1dbb12c3fd3f4f644d15014346cd3c19b1177e50b7160d2c192c7244d6c3c69389ba63a3e5a4
550,1037,103939,-44701330,0,0,64054333642,64099034972,0x969a1f7abd0c9fbd197ccafb8c33fa7d086ab3ef,0x842cd572d31b7795094464c61dc1fd17b6f9b77f78b0dc93acaf8ecc71074f6e0bf315273ec99f425bd421987afac92e
551,1038,123235,-44701330,0,0,31948100175,31992801505,0x5bf60aa6a973aa54f9c1fcd10bb60ebb628d2edc,0xb8d5db12eb1c59ab412c7b6d223fe1fedde7f1a6f63cd8db1dd46ca75f75df9b04fda351af686780b2659abeacac22f3
,1039,123503,-44701330,0,0,31950059863,31994761193,0x5bf60aa6a973aa54f9c1fcd10bb60ebb628d2edc,0xa6988c06ca0d5caa88a2960064beda597b52363505642e5bfc792b8ed3404bdf40b73175fa9ef87793a8ba4ce07810d6
552,1040,123265,-44701330,0,0,31948365823,31993067153,0xc3351a91e460f9ba443897d943b24840070c5231,0xacdf131419425c7a5baeddf5d63698ec073fa8b50196eda3f573eb7f44e23dbcdac49b12a26cb85423fa5be751ac9211
,1041,123266,-44701330,0,0,31948365823,31993067153,0xc3351a91e460f9ba443897d943b24840070c5231,0xab6d10fa8fdcbcf03d7f81114212c4312fb0a5c6fb1d0e0a00cc9830bdee9be9999a2ad3dba0140182a61dd6bbb29469
553,1042,123295,-44701330,0,0,31948607275,31993308605,0x92de4b1a20bcbc4fb82e9e6acf94a3344a9dc07f,0x95ec0de8d28fa49f04caa3e1a5494f9f2aecdf60c12c8b89617b010d0a8ced1eeb7b0228c4377a93e8872a7aa516c057
,1043,123297,-44701330,0,0,31948631920,31993333250,0x92de4b1a20bcbc4fb82e9e6acf94a3344a9dc07f,0x8358f3dcf334ccbbdae543158b15f74b93e5c70d22a4f2dd9f6e1659753c3975bb9757faeb6401321e83f15f09581d8a
554,1044,123298,-44701330,0,0,31948631920,31993333250,0x28f79b0ce55c93bf2f7b2415c8a73bf75dea8de7,0x930e93cfbc6a97f74c31d25f0b494e67413681ff8e8721e96ec1a3d9a3d8134ebfd9185a8c56b83ad6974b612c028669
555,1045,123324,-44701330,0,0,31948872861,31993574191,0x57760655c2fef419da61806d303a713326a6e278,0xa867a7d116478cb8a6634b171cb3c5718abd99332d83127a484e625f2ef875029b8d7a237289cbab6d83cba8574a6350
,1046,123353,-44701330,0,0,31949114254,31993815584,0x4046318c1aea6a1c172b7b5052d1e112b11ea1dc,0xa95f66ff91616360402e5a4f72628f8de76672f9b343a5dfb2b05e5ea0d89130b06e698177cf59843e8df0bd74d8533c
,1047,123354,-44701330,0,0,31949114254,31993815584,0x4046318c1aea6a1c172b7b5052d1e112b11ea1dc,0xa009f581cf79b2dedd9af422707044a05fdb59c944d6f14a530409442ecfddecb3fb7b1ee5d4697def17466861f21a0e
556,1048,123388,-44701330,0,0,31949335996,31994037326,0xfbf3bc2d8647c9c23608e4d0f8886d528008a6d3,0x8f02041c780ff657cf2e91e5f1f0aa1e08fe4c893bac8c3547402d2fcb447062a405a048f399a123f855fcfb2077e2f7
,1049,123389,-44701330,0,0,31949335996,31994037326,0xfbf3bc2d8647c9c23608e4d0f8886d528008a6d3,0x9398c1ec5f094f877a225928622b3b7113754ea8af92c9c90b1c2984c259498e71daea6a47e85414da6b17d77868c38a
557,1050,107180,-44701330,0,0,63892607232,63937308562,0x53561e4062d25d0caf8100783e9da3fbd79bebe1,0xb091fe9cac13febd49552f571a97f5d6314f976727ee7895e8ddddfd959215646e57f04f02c7095fbbc4ae0bdde5e0fd
558,1051,123531,-44701330,0,0,31950232228,31994933558,0x1660fc620d296b704614b82d074bdd22ff90ec2e,0xad91cbec102b9565d93ac9d9f1f1045966c7fce5c0e1758de1fb37cdd5d520c5828ae483a5dc50eb1db559698f08df69
559,1052,123654,-44701330,0,0,31950995323,31995696653,0x9713bf2a5395543009d41417f9a12b4f43bcec68,0xa3e42af1d8bb8b120a7e86f4fa49e204112a38222fc029ba3944ab15822b68e4404922a128230b3eefd4c413e00ae1e3
